"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-07-21T09:51:42.281-05:00";"2023-07-21T09:58:13.400-05:00";"2023-07-21";"Brendan Barrett";"T09";"7.2683152 -81.8194572 34.2984619140625 3.9";"7.2683152";"-81.8194572";"34.2984619140625";"3.9";"1689951142458.jpg";"1689951151635.jpg";"1689951165927.jpg";"1689951183105.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"144";"127";"144";"145";"112";"69";"126";"107";"67";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"3.8";"2.8";"230.0";"240.0";"120.0";"yes";"1";"0";"forest";"0";"0";"0";"0";"1";"0";"";"yes";"CEBUS-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255026542";"11f694ce-736c-4d05-a1b5-338cedb86465";"2023-07-23T15:46:11";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"465"
"2023-07-21T09:30:23.286-05:00";"2023-07-21T09:36:24.950-05:00";"2023-07-21";"Brendan Barrett";"T07";"7.2681269 -81.8194128 18.8201904296875 4.041";"7.2681269";"-81.8194128";"18.8201904296875";"4.041";"1689949885455.jpg";"1689949896730.jpg";"1689949905367.jpg";"1689949917897.jpg";"1689949933255.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"116";"115";"116";"90";"119";"91";"102";"87";"53";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"6.95";"";"0.0";"15.0";"560.0";"no";"0";"1";"stream_bank beach";"1";"1";"0";"0";"0";"0";"Heavy hammer (>700g)";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255028286";"21ff5001-7098-482e-a1d5-a587adddf0ec";"2023-07-23T15:57:02";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"466"
"2023-07-21T09:39:34.029-05:00";"2023-07-21T09:44:22.279-05:00";"2023-07-21";"Brendan Barrett";"T08";"7.2681756 -81.8193483 13.75909423828125 3.9";"7.2681756";"-81.8193483";"13.75909423828125";"3.9";"1689950409256.jpg";"1689950419925.jpg";"1689950437617.jpg";"1689950445634.jpg";"1689950467579.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"150";"120";"151";"129";"223";"102";"122";"105";"73";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"4.85";"";"0.0";"0.0";"500.0";"yes";"1";"0";"beach stream_bank";"1";"1";"0";"0";"0";"0";"Very heavy hammer (>900g)";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255028533";"f3bfdd7a-0b70-4798-9b9d-45cf587cbf09";"2023-07-23T15:58:31";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"467"
"2023-07-21T09:59:11.438-05:00";"2023-07-21T10:05:04.551-05:00";"2023-07-21";"Brendan Barrett";"T10";"7.2683315 -81.819366 26.6790771484375 3.9";"7.2683315";"-81.819366";"26.6790771484375";"3.9";"1689951597158.jpg";"1689951604716.jpg";"1689951623026.jpg";"1689951631116.jpg";"1689951650799.jpg";"1689951661648.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"126";"109";"126";"81";"94";"81";"90";"58";"62";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"2";"1.25";"7.55";"60.0";"10.0";"420.0";"yes";"1";"0";"stream_bank";"0";"1";"0";"0";"0";"0";"";"yes";"CEBUS-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255029051";"e7fbe462-3df4-4787-8fba-6627b11e6cf8";"2023-07-23T16:01:31";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"468"
"2023-07-21T11:31:50.961-05:00";"2023-07-21T11:39:54.671-05:00";"2023-07-21";"Brendan Barrett";"T18";"7.2696785 -81.8203064 20.55181884765625 4.154";"7.2696785";"-81.8203064";"20.55181884765625";"4.154";"1689957221958.jpg";"1689957236285.jpg";"1689957254435.jpg";"1689957267793.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"0.0";"82";"54";"74";"83";"70";"63";"56";"45";"33";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"11.7";"21.65";"220.0";"300.0";"320.0";"yes";"1";"0";"forest";"0";"0";"0";"0";"1";"0";"Same hammer as Jan 23";"yes";"CEBUS-06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255031961";"b9f660e8-2f2d-45a4-bc93-c6e49d9756af";"2023-07-23T16:19:03";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"469"
"2023-07-21T10:16:47.498-05:00";"2023-07-21T10:21:29.935-05:00";"2023-07-21";"Brendan Barrett";"T13";"7.2683315 -81.8193236 33.1353759765625 3.9";"7.2683315";"-81.8193236";"33.1353759765625";"3.9";"1689952646121.jpg";"1689952661896.jpg";"1689952670428.jpg";"1689952685805.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"141";"133";"123";"90";"105";"102";"95";"60";"52";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2.7";"1.0";"30.0";"28.0";"300.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255032407";"a7ab9883-f166-4245-b483-a17d8e584c7f";"2023-07-23T16:22:38";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"470"
"2023-07-21T10:30:09.536-05:00";"2023-07-21T10:35:32.153-05:00";"2023-07-21";"Brendan Barrett";"T15";"7.2682439 -81.8192155 49.58795166015625 4.945";"7.2682439";"-81.8192155";"49.58795166015625";"4.945";"1689953457999.jpg";"1689953469005.jpg";"1689953483252.jpg";"1689953496871.jpg";"1689953507899.jpg";"1689953532636.jpg";"1689953548747.jpg";"";"stone";"1";"0";"stone";"1";"0";"refit";"0.0";"160";"92";"150";"124";"132";"103";"131";"110";"58";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1.05";"";"0.0";"30.0";"210.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255034292";"f2680c76-e96d-4582-baf7-94cb47ee25cc";"2023-07-23T16:35:30";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"471"
"2023-07-21T10:22:57.306-05:00";"2023-07-21T10:28:00.649-05:00";"2023-07-21";"Brendan Barrett";"T14";"7.2683865 -81.8193355 36.65283203125 3.9";"7.2683865";"-81.8193355";"36.65283203125";"3.9";"1689953009180.jpg";"1689953022948.jpg";"1689953033962.jpg";"1689953065131.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"0.0";"125";"107";"108";"92";"108";"90";"96";"87";"67";"almendra coconuts";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"3";"2.2";"4.85";"210.0";"65.0";"350.0";"no";"0";"1";"forest";"0";"0";"0";"0";"1";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255034709";"1da19459-a93d-4dcc-856b-37973b80fdad";"2023-07-23T16:38:21";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"472"
"2023-07-21T10:45:01.260-05:00";"2023-07-21T10:50:41.004-05:00";"2023-07-21";"Brendan Barrett";"T16";"7.2681439 -81.8190728 72.64886474609375 3.939";"7.2681439";"-81.8190728";"72.64886474609375";"3.939";"1689954339745.jpg";"1689954351074.jpg";"1689954369088.jpg";"1689954381335.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"126";"80";"124";"126";"85";"80";"66";"42";"66";"almendra coconuts halloween_crabs";"1";"0";"1";"1";"0";"0";"0";"0";"0";"2";"2";"1.15";"4.7";"70.0";"65.0";"490.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255035534";"c1d022d8-3921-4f43-b55c-ba10ced2fd09";"2023-07-23T16:45:13";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"473"
"2023-07-21T11:55:27.997-05:00";"2023-07-21T11:58:09.458-05:00";"2023-07-21";"Brendan Barrett";"Ex Anv 2";"7.2697904 -81.8203431 33.05810546875 4.165";"7.2697904";"-81.8203431";"33.05810546875";"4.165";"1689958565483.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"almendra hermit_crabs coconuts halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"0";"3";"3";"15.8";"22.0";"";"";"90.0";"yes";"1";"0";"forest";"0";"0";"0";"0";"1";"0";"Ex Anv 2 spatial characteristics only ";"yes";"Ex Anv 2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255037413";"5f1daf76-e3aa-4d20-985f-fc1ed3783ff2";"2023-07-23T17:00:48";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"474"
"2023-07-21T10:10:48.842-05:00";"2023-07-21T10:15:45.990-05:00";"2023-07-21";"Brendan Barrett";"T12";"7.2683201 -81.8194218 24.99578857421875 3.933";"7.2683201";"-81.8194218";"24.99578857421875";"3.933";"1689952272884.jpg";"1689952283585.jpg";"1689952295209.jpg";"1689952308007.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"107";"74";"88";"80";"91";"97";"89";"77";"51";"coconuts almendra";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"2";"4.55";"7.55";"180.0";"100.0";"240.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"";"yes";"CEBUS-08 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255037844";"d926d93d-b35c-4986-a044-9cc796bd3c9c";"2023-07-23T17:03:47";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"475"
"2023-07-21T11:14:37.750-05:00";"2023-07-21T11:22:24.882-05:00";"2023-07-21";"Brendan Barrett";"T17";"7.2687884 -81.8197708 41.154541015625 4.868";"7.2687884";"-81.8197708";"41.154541015625";"4.868";"1689956128237.jpg";"1689956144491.jpg";"1689956155993.jpg";"1689956179779.jpg";"1689956211846.jpg";"1689956223459.jpg";"1689956233547.jpg";"1689956251838.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"0.0";"131";"110";"129";"119";"109";"99";"105";"98";"49";"almendra hermit_crabs coconuts halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"0";"3";"3";"11.5";"8.35";"380.0";"70.0";"130.0";"no";"0";"1";"stream_bank forest";"0";"1";"0";"0";"1";"0";"Use wear on anvil; heavy use wear on hammer, including flattening of contact surface; add camera?";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255038857";"554d72df-9922-4b8d-b70e-8b82a1c2258c";"2023-07-23T17:11:15";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"476"
"2023-07-21T10:05:13.813-05:00";"2023-07-21T10:10:36.358-05:00";"2023-07-21";"Brendan Barrett";"T11";"7.2683689 -81.8194795 33.74346923828125 3.948";"7.2683689";"-81.8194795";"33.74346923828125";"3.948";"1689951956326.jpg";"1689951965334.jpg";"1689951978244.jpg";"1689951989992.jpg";"1689952001636.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"116";"104";"102";"90";"92";"87";"84";"66";"44";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2.2";"1.9";"100.0";"40.0";"330.0";"yes";"1";"0";"stream_bank";"0";"1";"0";"0";"0";"0";"";"yes";"CEBUS-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255041833";"9a891e05-0b4c-4c93-8d3f-ed410d3e1464";"2023-07-23T17:31:36";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"477"
"2023-07-15T09:16:10.117-05:00";"2023-07-15T09:23:28.442-05:00";"2023-07-15";"Brendan Barrett";"T01";"7.6130089 -81.7867911 13.875244140625 3.881";"7.6130089";"-81.7867911";"13.875244140625";"3.881";"1689430612734.jpg";"1689430622233.jpg";"1689430641837.jpg";"1689430655655.jpg";"";"";"";"";"stone wood";"1";"1";"stone";"1";"0";"whole";"0.0";"87";"55";"73";"74";"66";"54";"59";"38";"28";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1.3";"0.2";"0.0";"10.0";"245.0";"no";"0";"1";"beach";"1";"0";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258997129";"ca266569-a574-41da-9732-43f24bf2077e";"2023-08-09T00:46:32";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"478"
"2023-07-15T09:25:44.663-05:00";"2023-07-15T09:32:45.044-05:00";"2023-07-15";"Brendan Barrett";"T02";"7.6130941 -81.7867507 13.877685546875 3.9";"7.6130941";"-81.7867507";"13.877685546875";"3.9";"1689431191132.jpg";"1689431214648.jpg";"1689431231932.jpg";"1689431271509.jpg";"1689431289706.jpg";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"0.0";"82";"48";"81";"50";"61";"55";"50";"38";"43";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2.15";"5.05";"0.0";"0.15";"202.0";"no";"0";"1";"beach";"1";"0";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258997150";"c0a2b6c4-8564-4803-beb2-1162be804249";"2023-08-09T00:47:28";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"479"
"2023-07-19T09:23:21.365-05:00";"2023-07-19T09:40:16.840-05:00";"2023-07-19";"Brendan Barrett";"D01 ";"7.2719946 -81.8219663 31.4249267578125 4.783";"7.2719946";"-81.8219663";"31.4249267578125";"4.783";"1689777003454.jpg";"1689777017175.jpg";"1689777052999.jpg";"1689777075036.jpg";"1689777094185.jpg";"1689777552538.jpg";"1689777584683.jpg";"1689777598439.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"510.0";"120";"58";"107";"70";"81";"81";"76";"57";"39";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0.35";"2.65";"15.0";"62.0";"376.0";"yes";"1";"0";"stream_bank";"0";"1";"0";"0";"0";"0";"On log in camping stream";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258998382";"257aa044-74ae-469d-8cb1-e16be36fdc5d";"2023-08-09T01:10:11";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"480"
"2023-07-19T09:41:38.951-05:00";"2023-07-19T09:55:40.584-05:00";"2023-07-19";"Brendan Barrett";"T02a";"7.2717757 -81.8216933 17.36773681640625 3.9";"7.2717757";"-81.8216933";"17.36773681640625";"3.9";"1689777781961.jpg";"1689777951269.jpg";"1689777959804.jpg";"1689777971300.jpg";"1689777981720.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"680.0";"125";"66";"115";"84";"89";"54";"82";"66";"57";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"8.8";"1.25";"703.0";"135.0";"87.0";"yes";"1";"0";"stream_bank forest";"0";"1";"0";"0";"1";"0";"Wear on anvil ";"yes";"Camping stream, density experiment ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258998477";"74077965-0a95-4972-8149-92958993e397";"2023-08-09T01:12:14";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"481"
"2023-07-19T09:55:50.593-05:00";"2023-07-19T10:00:27.741-05:00";"2023-07-19";"Brendan Barrett";"T02b";"7.2717397 -81.821688 3.460418701171875 4.194";"7.2717397";"-81.821688";"3.460418701171875";"4.194";"1689778587197.jpg";"1689778594592.jpg";"1689778603727.jpg";"1689778613183.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"260.0";"97";"75";"93";"48";"72";"45";"53";"27";"52";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"";"";"";"";"";"";"";"";"stream_bank forest";"0";"1";"0";"0";"1";"0";"Not directly on anvil";"yes";"Camping stream";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258998523";"54f52693-4086-432c-a104-4f7b559aed24";"2023-08-09T01:13:46";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"482"
"2023-07-19T10:00:33.928-05:00";"2023-07-19T10:04:38.077-05:00";"2023-07-19";"Brendan Barrett";"T02c";"7.2717164 -81.821753 27.99212646484375 3.9";"7.2717164";"-81.821753";"27.99212646484375";"3.9";"1689778873966.jpg";"1689778882919.jpg";"1689778892465.jpg";"1689778908001.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"170.0";"79";"65";"67";"69";"48";"45";"48";"47";"53";"almendra coconuts hermit_crabs";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"";"";"";"";"";"";"";"";"stream_bank forest";"0";"1";"0";"0";"1";"0";"Not directly on anvil ";"yes";"Camping stream ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"258998535";"0ab665e7-0ef6-4e5c-8f20-ef51c5e0569f";"2023-08-09T01:14:42";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"483"
